,label,location,tweet_text
,,,@Jeffrey01Little @curious1102 There's no telling how many have been told the same thing and responded with an abortion.
,,"North Hollywood, California",@tehknuxlight You mean like the Zootopia Anti-abortion comic? :|
,0,"Houston, TX",@deadacated1 @BetoORourke @tedcruz Beto stands for Abortion on Demand #Sick
,,"Mobile, AL",@RadicalGoats @thehill I was just reading the abortion site and this is one of the methods offered for pregnancies 16 weeks or later.
,1,IL-16,I LOVE ABORTION ACCESS AND THEY SHOULD BE PUBLICLY FUNDED #MarchforLife
,,"Texas, USA",@GovMikeHuckabee @POTUS He says “a child is torn/born from his mother’s womb at 9 months”.  That is not abortion.  That is birth
,,"Charleston, SC","@BenevolentDjinn 7 abortion’s ? Damn they need to stop having sex or wrap tf up, I’m sure that hurts the pockets just as much as the body 😩😂"
,0,Louisiana,@ChuckWhite9 @MarkDice So not true. We love the unborn babies &amp; the born babies. So stop lying. Abortion is murder.
,,,i can't wait until Stormy comes forward with a Trump abortion story.
,0,"Tuscaloosa, AL",“Abortion is the ultimate exploitation of women.” #ProLifeGen
,0,Trapped in the medical library,@SandblastedEyes @justMeOMy @maclover232 @PaulLee85 And all of them are my first choice over abortion. Second choice is adoption.
,,"Orange County, CA",@cooperchip1 Abortion is not a government issue.
,,Kentucky,@BravenakBlog There's a story Trump tried to pressure Marla Maples to have an abortion when she was pregnant with Tiffany.
,,,@SethAbramson ha  he  wanted  Marla  to  get  an abortion..  she  didn't
,0,,@loveboth8 Many countries who legalised abortion years ago would not have done it if they knew then what they know now. We will regret it.
,,"Danville, Va.","@nemack007 @PPact Then they should not mind a cut in their public funding, commensurate with abortion procedures."
,,,@EsotericCD So if they went ahead with the abortion and had another child later then that child should be pro-choice?
,0,SE Washington State,"@The_Tyler_Grant A wise man once said
Those supporting abortion
Have already been born"
,,,Trump could perform an abortion on 5th Avenue and right-wing fundamentalists would still support him.
,0,,THANK YOU MOM FOR NOT KILLING ME WITH A LEAGAL ABORTION.
,0,"California, USA",Abortion lovers are pathetic living shame 🤢
,,"Chicago, IL",@kylegriffin1 @mradamscott what are the odds that Trump has paid for an abortion at some point? 5/4? 10/9?
,,,@cenkuygur And also the fact that  @realDonaldTrump would support abortion if he had impregnated @StormyDaniels l
,,,@Oneoneder @Fatooosh34 Criminalizing abortion leads to fewer abortions.
,,"San Antonio, TX",@The_Smashley @tedcruz Do you think its the government's role to make it easy for a woman to have an abortion?
,1,NJ,#MarchforLife the entire anti-abortion crowd is about denying women control of their own bodies and relegating them to breeding stock.
,,,@monaeltahawy This. And the abortion/anti-choice bill they passed in the house today that my (vomit) rep. touted at the march ...
,,South Bend IN,Anti-abortion is the most liberal term ever used I hate Time Magazine #MarchforLife
,0,"Minnesota, USA","Abortion can be prevented. Use condoms! 

#MarchforLife"
,0,Washington State,"#MarchforLife 
Abortion is a nasty awful thing. Democrats do their party no favors by pretending it is no big deal.

It is a big deal."
,,"Hollywood, CA",@kylegriffin1 Bold move: coming out for the latest term abortion possible.  #TakeTHATObummer
,1,Canada,@SouthernKeeks Not that black &amp; white.  Abortion lowers crime and saves future lives.
,,Independent Scotland Biggar ,@lumi_1984 I thought he was ant abortion.
,,,@VP @POTUS @March_for_Life Doesn't the Mexico city policy provide money to those seeking an abortion outside of this country?
,1,,"@SenTomCotton ""No one should be forced to pay for or perform an abortion."" FREE ABORTIONS FOR EVERYBODY!!!!"
,0,,@RepHagan Thank you I’m adopted they chose to let me LIVE 🙏  #MarchForLife  .@RepHagan Adoption Instead of Abortion #ChooseLife
,1,"Washington, DC",Also trying your hardest to make abortion illegal is literally the definition of anti-life.
,,"Hockessin, DE",@Mickeithestone1 @PattyMurray @DNC Abortion clinics across the country
,,"Carlton, nottingham",Is anti abortion march a thing like dry January???
,,El Salvador,"@guy_deplorable @CPTDoomDC @angelkay808 @March_for_Life @realDonaldTrump Don't want to argue, just to know. Why are you against abortion?"
,,"Nebraska, USA",@oz62 It’s well known that minorities are the number one victims of abortion
,0,"Daytona Beach Area, Florida",Abortion IS NOT Healthcare!!!
,0,United States,Abortion is such a deadly conflict #ProLifeMarch  #MarchForLife
,,Earth,@safeagain1 @WhiteHouse Ya right that's why you asked Marla to have an abortion! Hypocrite 😡
,0,,@RepHagan Abortion is a woman’s right to kill another human being for convenience!
,,,@stebner @Liz_Wheeler It.. It's a C-Section. Not an abortion.
,0,,@marthaj44 @cabot_phillips Back before sterilization was a thing. Women don't die when abortion (murder) is illegal.
,,Minneapolis,"@kylegriffin1 @mradamscott he doesnt give a crap about abortion, i would bet my life that he has paid for several."
,,,"@conservmillen How do doctors who took the Hippocratic Oath to do no harm, rationalize abortion?"
,,,@joncoopertweets What? Does he have any idea what an abortion is?
,1,,If a girl wants to get an abortion then fucken let her lmfao shit
,1,"Sherbrooke, Québec",@FFRF Advocate for abortion choice. That's the big reason they keep their fingers in their ears and vote for these guys.
,0,Los Angeles ,Say no to Abortion
,,From Mossel Bay to Maidenhead,"@Ms_BiAnCa_BiSa Aaaah, but wait.... He's talking about abortion at such a late month.  Some lefty almost convinced me he's lost it."
,,Mirkwood // (she/her) // ✡️,"@wondersoIdier That was me when I heard the pro-birth crowd talking about ""nine months abortion"""
,0,Nigeria,Why would someone be comfortable with abortion ? How people are actually okay with it and supporting it vehemently is nauseating
,,The Interwebz,@Michael66944592 @Mikel_Jollett A rep in PA had to step down within the last year for wanting his mistress to get an abortion
,1,,@James365205 Which is why I'd get an abortion if I got pregnant. 😉
,1,"San Francisco, CA",Curious how those who fight abortion don't fight so hard for children once they're born or be more supportive of struggling mothers.
,,"Watford, England",@DpDormouse Maybe this is his way of saying he’s in favour of abortion now without having to say anything like it
,0,Louisiana,@AynAyahSteenkur We're not the cruel ones. Abortion is murder!!!!!!
,,"purgatory, tx","i would stake my life on the probability that our fearless, terrifically pro-life leader has paid for more than one abortion"
,0,Colorado USA 🇺🇸,@IMNERHO Notice how the folks that support abortion have been born already... Ron Reagan
,,,"@ddale8 A guy that is having extra marital affairs, paying for sex is against abortion! Spreading insanity is not what the world needs!"
,,"Shaker Heights, OH",@dmartosko What States if any allow a 9th month abortion absent circumstances such as saving the life of the mother? Any?
,,"San Antonio, TX",@The_Smashley @tedcruz I'm guessing abortion is a mild subject for you then...
,,United States,He does NOT care about abortion.
,,,"-Grandpa, what is abortion? -Ask your aunt - what aunt? -Exact"
,,,How many women in Trump's life has had a abortion? The answer to this question would be worth millions.
,0,,"@joey_girardi since you are against regulation, deregulate abortion!"
,,Ninove,@WhiteHouse From the beginning... Mr Trump was clearly for abortion.  But to be elected he changed...
,,"Queens, NY",@callmelit na son def gave it an abortion.
,1,,@_celia_marie_ Abortion is legal.
,,state trump won by 0.3 points,How can someone be pro life when abortion could’ve saved us from the twitter page Cloyd Rivers
,,London ON Canada,@charlesadler @AndrewScheer making people eligible for public funding dependant on their abortion view is not a Canadian value
,1,"Houston, TX",@the_spedghetti @Mango19790 @newsellecter @realDonaldTrump @March_for_Life abortion isn't an easy way out
,0,Ireland,"@mr_mickeyc123 @DavQuinn alternative, abortion advocacy is vile to say the least."
,,Somewhere in the US,"Remember Rep Tim Murphy (self-proclaimed anti-abortion supporter) when he told his mistress to get an abortion? I ‘member!
#MarchforLife"
,1,,@Joanne_Dar @SpeakerRyan The truth is abortion is legal even tho u pro-birth supporters keep trying to whittle away at the law.
,,,"@Rouvafe Y dem open b4 ...
Make dem no sell .....

Is it my church abortion .."
,,#GentlemanTwitter,That Tyler Perry movie with the back alley abortion too. Never again
,,"Alden, NY",@realDonaldTrump How are you anti-abortion when you've suggested it to past girlfriends/wives? #WorstPresidentEver
,,"Manchester, NH, Fairbanks AK",@thedailybeast somehow I am not buying that all those carrying the signs actually had an abortion. Seems unlikely
,,London,"@Alt_FedEmployee @SamanthaGeo13 Also, those who oppose abortion tend to support capital punishment."
,,Arizona,"@TrumpsareNazis @AynRandPaulRyan Exactly and it breaks my heart!
Why don't they realise that NOBODY  wants an abortion in the first place?"
,0,"Waco, TX",@Liz_Wheeler Too many use abortion as birth control
,,PA,"@HalSparks And all of pro abortion is anti death penalty 

Just so we’re clear.
  I like this game let’s do more."
,,,"@BettyBowers Playing the bass- er, base. He doesn't care about abortion."
,,,You do know your mistresses won't be able to get an abortion anywhere if you guys keep this shit up @realDonaldTrump #MarchForLife
,0,"East Tennessee, USA",@Liz_Wheeler @MWAgain @RyllieDanylko funny how everybody that's ok with Murdering a child Aka Abortion has already been born
,0,,@RandPaul #1 cause of death for pregnant women is murder. Seems a lot of men want abortion too and will kill the mother to not have a child.
,1,anywhere but america,anti-abortion? you mean anti-women?
,1,,inventing a time machine to go back  and pay everyone whose child grew up to have participated in the march for life to have an abortion
,,,"@realDonaldTrump is NOT #ProLife 
He is simply anti-abortion

And they are not the same"
,,"Left Coast, USA",@AynRandPaulRyan @chesse47 don't forget the time he wanted his girlfriend to get an abortion
,,"iPhone: 0.000000,0.000000",@stuberry69 @BethLynch2020 don’t forget abortion restrictions 60%
,,"Ft. Myers, Florida",@DavidWohl @realDonaldTrump @March_for_Life Oh but @POTUS would ask his mistress to have an abortion. Don’t fool yourself.
,,"San Francisco, CA",@Pontifex Didn't you just give some kind of award to a Dutch abortion activist?
,,that Information is classified,The biggest Irony ever: Pro Life Parade anti abortion while the GOP is cutting CHIP that helps woman and children.
,,san luis obispo,"@maddow Story breaks while Trump talks family values at anti-abortion rally. Geeez.
#throwthebumsout"
,1,"Oro Valley, AZ",@realDonaldTrump @March_for_Life 10 steps backward....don't want an abortion don't have one
,1,,@BitchMedia Thousands also died from botched procedures. Abortion isn’t going away it will just be less safe
,,Business: criteegal@gmail.com,@ToddDracula Ahhhh he was trying to talk about late stage abortion.... fuuuuck sake.
,,Wonderland,"@sirDukeDevin Nope. They'd all say they paid for her abortion, too."
,,In my feels,Anti-abortion rallies. Lmaoo people are ridiculous
,,,@FoxNews @March_for_Life @realDonaldTrump How much did Marla's abortion set you back?
,,Right here,"@ToddDracula Born, torn.  Potato, late term abortion.  Whatever"
,1,Saturn’s Ring,@kelsmyatt I woulda got a abortion
,,"Lombard, IL",@kylegriffin1 @TheTweetOfGod what do you think about Trump's Anti -Abortion rally ? Trump is crazy.
,,lousy,"@realDonaldTrump right like you handled taxes and the abortion law
get the hell out of here trump
you are nothing"
,,"Newberg, OR","If you support #MarchforLife but are for the death penalty, against civil rights, or pro-war, you are not pro-life but just anti-abortion."
,,"West Midlands, England",@cj_disabledVet I bet he has forced many of those women who he has slept with to get an abortion!!🤡🤫
,,,I’m still laughing at Trump accidentally making the most surreal statement in support of abortion.
,,Around and about,@maroon_man_904 Is he trying to say that it takes longer to make a baby? Or he’s cool with abortion? Why.... how did humanity allow this...
,,This is my country. ,"@PressSec @POTUS At some point, a woman who has had an abortion after becoming pregnant by this phony, will speak up."
,,United States,@realDonaldTrump @March_for_Life That's pretty much your base right there. All the anti abortion nuts!
,0,"Fremont, CA",@KeiraJaneReed1 @the_spedghetti @newsellecter @realDonaldTrump @March_for_Life Anyone who likes the idea of abortion is a monster
,,Hålogaland,@NuttyBlueRice I like how liberal abortion policies is more eugenic than that of the so called conservative christians lol.
,,"KY, USA","@ThatSonOfAGun And a fantastic anti-abortion song, ""The Icicle Melts""."
,,,@ALT_uscis Now you understand why the abortion debate is so far off the rails. This is what they actually believe.
,,"New York, NY","@FanN2Flames He was PRO ABORTION 
#ALLDAY"
,,Nunya ,@laurenduca Trump is about as anti-abortion as he is honest
,0,,I’ve noticed that everyone who is for abortion has already been born
,,,@maria_mcgivern @aletwitar @Anna_bw The hole affairs an abortion like the coalition gvt
,,Exol,After the 1st abortion you’d think she’d bounce
,,"Alabama, USA","Show of hands!
Who genuinely believes @realDonaldTrump hasn’t quietly paid for at least one abortion in his 71 too many years on this earth?"
,,United States,@LostintheClear @metroadlib @DragonflyJonez I’m guessing some garbage about “late term abortion”. I’m semi fluent in Toddler.
,0,,"@ifclvsx Lololol u dont have the right to kill a fetus, raping it is better than murder!!!! Abortion isnt a solution!"
,,Parker,@Pedro_Loves_U @KassyDillon This thread is about abortion you idiot stay in your lane 🤯
,,"Newberg, OR",@realDonaldTrump @March_for_Life Since you seem to sleep with hookers I would have thought you'd be for abortion.
,1,BFE,@SafetyPinDaily Being denied an abortion will kill women. Abortion includes saving a woman’s life.
,0,,"@RyllieDanylko @Liz_Wheeler the disparate impact abortion has on POC is clear and accordingly, abortion is racist."
,,,@MannarinoJoey @realDonaldTrump @March_for_Life I would stake my life that the 🤡 has paid for many an abortion.
,,,"Anyway: PP escorts are big damn heroes; I still get mad even when I know what to expect, and abortion is FUCKING LEGAL.

#UnderHisEye"
,,"Alabama, USA",@LaurenWern Do we honestly believe he hasn’t quietly paid for at least one abortion during his 71 too many years on earth?
,,United States,an anti-abortion rally really??
,,,@skrappi41 @atrupar Actually I think all of us that had premies are actually trying to have an abortion to his way of thinking.
,,"San Francisco, CA",Like Trump never paid for an abortion
,1,,@thebradfordfile @realDonaldTrump @March_for_Life You're a male. You don't have an opinion on abortion because it's not your damn body!
,,,@DudeInDistress @DLoesch @HalSparks What exactly do you think abortion is?
,,,@scrowder Said the proponent of abortion.
,0,No list,Why is it that people who demand the right to abortion only do so AFTER they are born?
,1,"South Lake Tahoe, CA","@PPact Anyone who doesn’t support abortion on demand is “anti-woman” and “extremist.” 

Go pound sand."
,0,,@dbongino #LoveSavesLives  #MarchforLife   Unborn lives deserve a chance!  Partial Birth Abortion baby can live outside womb by now!
,0,"Mason, OH",@S3nt13ntB31ng Abortion ends a human life.
,,Not Trump's America,"Trump hails anti-abortion measures in speech at March for Life -  Trump, who previously said he was ‘very pro-choice’, is the first sitti..."
,0,"Melbourne, FL",Abolishing murder starts in the womb of the mother. Let's put an end to abortion.
,0,,@CindyJinPA @FallingdownAl @rendog1977 @FoxNews @POTUS @March_for_Life Its not your body its a new life  Kill urself if u want an abortion
,0,"Denver, CO","What we've been doing to combat abortion doesn't seem to be working, does it? So let's figure out other ways. #MarchForLife"
,,,@BravenakBlog Isn't it common knowledge he asked both Marla Maples to have an abortion.
,1,,"Thousands in Washington await Trump address to anti-abortion rally
/women's right to choose"
,,"Alabama, USA",@Shakestweetz And do we genuinely believe this guy hasn’t quietly paid for an abortion or two in his 71 too many years on earth?
,1,"Newport News, VA","How do you carry something in you for 9 months , just to kill it !!!! Get an abortion bitch"
,,,"Call-less and in the course got an abortion
Slide in the pussy with Ritalin and abort it"
,1,"Twilight Zone, seriously we all are","@DWC__II_I_MCMXC @8BigNasty @gettinnoticedmo Abortion will be staying legal, we aren’t going back to the dark age back alley abortions."
,0,United States,"@RyllieDanylko @Liz_Wheeler Ryllie, how does it feel to take the life of another human, i.e.. abortion"
,0,America ,@jason_rower @conservmillen 👏 Abortion 👏 Is 👏 Murder
,1,your worst nightmares,"i do not, and have never for one minute, regretted having an abortion. happy #MarchforLife everyone!!"
,1,"Harrah, OK",“Abortion is murder” is just such an uneducated way of going about abortion
,0,,@SpeakerRyan Either you are for God or you are against Him. Abortion is murder and God says Thou Shalt Not Kill. God IS REAL. 🙏🏾
,,"Downs, IL",@FoxNews @foxandfriends @KellyannePolls @realDonaldTrump @March_for_Life He supported late term abortion last year........
,1,,"@SpeakerRyan @SpeakerRyan Paul, if you don't want an abortion, don't t have one."
,,"Spring City, PA",What % of American's in the next three years will have an abortion? Yet it seems to be the biggest political issue in earth.
,1,Michigan,@mmpadellan Yes. I personally would not have an abortion but I have no say in what someone else does with her body.i
,,,"@FoxNews @foxandfriends @KellyannePolls @realDonaldTrump @March_for_Life Same guy (Trump) who urged Marla to get an abortion, right?!?"
,,,@JammingWithAnn @MplsMe @ChrisJZullo But I mean like if they wanted to get an abortion
,,"Glasgow, Scotland",@FoxNews @foxandfriends @KellyannePolls @realDonaldTrump @March_for_Life He paid a porn star to get an abortion.
,,"Washington, DC",It's not her choice if abortion is her only option. @savethestorks #MarchforLife #ProLifeYouth
,1,Fuqua & Kuykendahl,@PolitiBunny Third trimester abortion is rare and usually a heartbreaking last resort choice women never intended to make.
,1,,@JammingWithAnn @MplsMe @ChrisJZullo Same I believe that if it's in a case of rape pro abortion definitely all the way
,1,Outside the cave,"@potatoes187 @FFRF Abortion shouldn't be outlawed entirely but ""i dont want a baby"" shouldnt be a reason for abortion."
,1,,"@Liz_Wheeler Someone is in desperate need of a biology class.

Also, check out legal abortion regulations..."
,1,"Prineville, OR",@AynRandPaulRyan What an idiot. Abortion providers do not kill babies newly born. Apparently female physiology is a mystery to him.
,1,United States,"@Jim_Jordan @ohiolife Keep your values away from freedom and rule of law.  Don’t like abortion, don’t get one"
,0,Greatest country in the world ,Abortion sucks don’t do it #MarchforLife
,,"Charlotte, NC is still Blue!",@belly_boat_garv What does that have to do with abortion.  Be specific.
,0,The Void,"@lizzyborden123 @GrnEyedMandy Yeah, your right, the Godwins law is to far.

The Holocaust killed 12 Million

Abortion killed 54 Million"
,0,Ohio,I love how all these headlines are titling the March for Life as “anti-abortion” 🙄 What’s wrong with  #Prolife
,,,@ClintonYouLost @Cernovich Guarantee Trump has paid for more than one abortion
,0,,@SCUSBoardChair @SavetheChildren Aren’t you pro abortion? Save THESE children in the womb.
,1,,@DavidWohl @realDonaldTrump @March_for_Life Stopping someone from getting an abortion is treading on their rights.
,,USA,"I see Twitter finally acknowledged the #marchforlife ... by calling it an ""anti abortion "" rally."
,,,@FoundersGirl I know of 2 stories close to that when a test came out not well. Advised abortion both 14 excellent health and honor students
,,,@MattOswaltVA @pattonoswalt I feel like the Friday night story is going to be that he bought Stormy an abortion.
,,,Trump decries 'permissive' US abortion laws at rally: The president tripped over his tongue at a key moment in his…
,1,,"@michadaluke @Blackmare00 @GoateeMusic @shannoncoulter @BB99370677 Abortion is about bodily autonomy, read up on it"
,,Northeast,CNN has renamed pro-life to Anti-abortion.  Wonder if they have also switched pro-choice to Anti-Life?? @CNN @MSN @danmericaCNN
,,MIDWEST,@CNN 130K ABORTION?
,,"Wisconsin, USA",@MiekeEoyang Easy. It isn't about abortion.
,,"California, USA","@ToddDracula Needs no editing. 
🦇💩 crazy 45
Am I an a abortion?
🤣
I was born in the nintz month"
,,"Somewhere, I Think",#BadReasonsToGetMarried cause you won't ever see her at some anti abortion rally
,0,"Connecticut, USA",@RyllieDanylko @ElliottRHams There is no such thing as pro-choice. There are 2 sides of the abortion argument: pro-life and anti-life.
,,East of Cleveland,"@Ms_BiAnCa_BiSa because trump is an abortion and he thinks all other babies should be, too"
,,"Edmonton, Alberta",Man I talk more shit than pro-lifers in abortion clinics
,,"Winston - Salem, N.C.",@Bakari_Sellers They’ll say he’s against abortion and brought merry Christmas back.
,,,@Carmen50 @conservmillen Lol people who are anti abortion are twice as likely to adopt... You are dumb.
,,,@RepMarkWalker @realDonaldTrump Should ask him if he would have paid for stormys abortion if he had gotten her pregnant.
,1,Southern Alberta. ,"@SarcasticHoney @GGeorgieGirl There's no abortion law, which is a good thing. Doctors and women should decide, nobody else."
,,,@realDonaldTrump @March_for_Life You hypocrite. I'm sure there isn't a single abortion in your past.
,0,"Sheffield, England",@Communism_Kills It's almost like unsafe sex with random idiots then panicking and having an abortion is a BAD thing. Who knew?
,1,"Ohio, USA","On the topic of abortion
Dad: I believe in people making the right choices and the plan b pill"
,,OldEbbittGrill,@LMSNCUS @ScottPresler Except for when he begged mistress Marla to get an abortion!
,1,,@thebradfordfile @realDonaldTrump @March_for_Life If you’re against abortion then don’t have one! Do not tread on someone’s rights.
,,Canada,@IJoesbury @DrJenGunter He's saying that the abortion lobby wants to be able to abort babies after they've been born.
,,Everywhere,@WhiteHouse @Cernovich Scheduled my abortion for that day.
,,,"@TarheelKrystle My ""You should have an abortion"" baby is 45 Yrs old. Doctors don't every thing"
,,"Goshen, NY","@thedailybeast So, who here doesn't think Trump has paid for at least one woman to have an abortion?"
,,,"@pattonoswalt Yes, me and all my disgusting friends are ""electing"" to have late term abortions. They're the very best kind of abortion!!"
,,"Phoenix. Yep, it's hot.",@Delavegalaw @SusieMadrak Everyone knows that when you're rich and republican it's not an abortion. It's a d&amp;c for medical reasons 🤔
,,NYC/NJ Metro,@realDonaldTrump @March_for_Life Can a woman have an abortion for an ectopic pregnancy ?
,0,"Houston, TX",@TarheelKrystle How can people be for abortion after seeing things like this!!!
,,,This guy is the poster child for abortion. To bad we don't have time machines.
,1,Anywhere but here,@ToddDracula I think Trump is the very reason abortion should be legal well into the babies senior years.  Flush em.
,1,,"@marcthiessen and his speech will accomplish absolutely nothing.

can't deal with legal abortion?  Move to Iran"
,,"Rantoul, IL",@TimfromDa70s Oh he be screaming at her to get an abortion soon as possible
,,,@TeenForTrump @MarshaBlackburn @realDonaldTrump @POTUS You're not the One getting an abortion fool! So you shouldn't give a damn!
,0,"Michigan, USA",@jayden_marcum @warmake @_American_Loser @WalshFreedom I think that the father should also have a say.  I do not agree with abortion.
,1,Merica,@realDonaldTrump @March_for_Life Dont like abortion dont get one. Stop trying to impose your views on other people.
,,"Wellington, FL",@Itallblows @VP @POTUS @March_for_Life So by your reasoning that justifies abortion?
,1,Zihuatanejo,".@realDonaldTrump #MarchforLife 

Thank God for abortion."
,1,North Georgia,"Bunch of animals are too stupid to use birth control then cry about abortion rights,irresponsible fools make me sick 🤢#MarchforLife"
,,USA,Abortion isn't a Republican or Democrat issue... it's a human one.  #MarchforLife
,1,"Georgia, USA",@kylegriffin1 They are actually try to pass a bill that cuts off abortion at 6 weeks most women don’t even know by 6 weeks
,0,,@RepMcSally Abolish human abortion
,1,"Victoria, BC","@tomhensleyy and @jimmy_dore 

My mother always used to tell me it was never too late for an abortion."
,,Toronto,@DHT1977 @KassyDillon Why would abortion advocates say she should've been aborted?
,0,"Rio de Janeiro, Brazil","@CNN Abortion kills twice, it kills the baby and the mother’s conscience. Abortion Is anti-women. Three quarters of it’s victims are women."
,,"Rapid City, SD","@DLoesch Logically, pro-life is a philosophy that rejects abortion and rejects the death penalty as each is an affront to human dignity."
,1,,ADOPTION IS NOT THE ANSWER TO ABORTION.
,,"California, USA","until ""pro-Iife"" people become socialists theyre just anti abortion this is the real truth"
,0,,Retweet Trump: “Roe v. Wade was the worst SCOTUS ruling ever. I want congress to give me a bill that bans abortion.”
,,"Veracruz, Veracruz de Ignacio ","@lmagoon @cmclymer North Korea has free abortion, why don't you see for yourself."
,0,,@RepMaloney @GOP Abortion is not health care and should not be legal.
,,ft lauderdale fl,"@realDonaldTrump  an abortion in the 9 th month? Really ? U 🤬 moron 💩👄🤡 , 🤬 u"
,0,"Charlotte, NC",It’s a shame that a lot of people who are educated and consider themselves scientific or intellectual support abortion. #MarchforLife
,,United States,@LrkyMalarky Judging by how humans are doing I say abortion is way underrated.
,0,United States,"@HalSparks Every pro abortion advocate values the life of a serial killer over that of an  unborn child.
Just so we’re clear."
,,,@MSNBC Technically we can call this being pro choice lol just not in the context of abortion
,,"Los Angeles, CA","@DLoesch Bottom line: If you are anti-abortion and pro-death penalty, you are NOT pro-LIFE. You are pro-BIRTH."
,,Wanderlust,Trump is over here saying abortion is wrong yet he'd pay to have all immigrant children aborted if it meant no more coming over here
,,"Kitchener and Waterloo, Canada",@journo_dale Handing out anti-abortion pamphlets is not a summer job. #cdnpoli
,0,United States,@jennajameson Imagine the skill here to get a positive outcome - awesome!   Compared to the butchery of abortion
,0,,@JaniceTXBlessed How could anyone that has held a baby in their arms be pro abortion? A baby is such a miracle. #MarchForLife2018
,0,United States,"@HalSparks Just so we are clear, everyone who is pro abortion is for murdering babies."
,,,"@NuanceBro @CNN I'm confused, is it not anti-abortion?"
,1,"Portland, ME",@SpeakerRyan @SpeakerRyan is a very compelling case FOR abortion.
,0,"Michigan, USA",@annakatclarke Wish I was there! Situations like yours are why I am pro-life. Abortion shouldn’t even exist.
,0,"Nashville, TN","@tmcs10 @MarshaBlackburn Yeah I guess.
Let’s just make that the answer anyway. No abortion - Adoption"
,0,W/ Jon-Jon🍨,"I don’t think abortion is the way, but if I were to ever end up pregnant somehow...I would be tip toeing to planned parenthood💀"
,,Southern Alberta. ,@GGeorgieGirl Abortion is legal. But freedom to have one is not in the Constitution.
,1,,@RepMcSally excuse me but a woman has a right to abortion it's her body not YOURS!
,1,,Youre not a feminist if ur anti abortion so
,,everywhere and nowhere,@Stellatadraco Trump also made a rule saying that a health worker can refuse an abortion or treatment to a trans person
,,"Knoxville, TN",.@VorpalJ another abortion march scheduled for tomorrow in Austin. Could be some Owen time in the streets. Let’s monitor.
,,,@amy_whittlesey @NASHAntifa161 @realDonaldTrump Then don’t get an abortion ever...but you shouldn’t push your beliefs on others
,0,,@KTLA How is this anti-abortion?  Why would you NOT want to save the life of the child?
,,U.P. North,If you're all so anti-abortion you should be demanding better sex-education and free / low-cost birth control. #MarchforLife
,,Anywhere but here,@jonkarl @realDonaldTrump If only Mary had that abortion we wouldn't be in this mess!
,0,"Corpus Christi, TX","Capital One Arena, Washington, D.C. WE ARE PRO-LIFE! WE ARE ABOLISHING ABORTION FOREVER! SAVE LIVES &amp; SOULS! LOVE, #PROLIFEPETITIONS"
,,The shores of the Mon,@gaygeekdad Yeah. He was trying to tell the lie that you can get an elective abortion up to your due date. We know that’s just not true.
,0,"Warszawa, Polska","@karahaupt Abortion is a mortal sin unless you really, really need one, than it’s fine. #RealRepublicanism"
,,,"@CNN right, in the mean time you have had several women you told to have an abortion."
,,MI,@JeffMontes5 @KellyannePolls Garbage..2026 he said abortion was law and should stay...
,0,sf ca,@BecketAdams equating abortion to birth control is fundamentally immoral.
,0,,@robertsb01 Every abortion is a sacrifice to Satan.
,1,,@realDonaldTrump has no right to make antiabortion policies. He's not the One getting them. So his damn opinion on abortion doesn't matter.
,0,"Calgary, Alberta",@NARAL Abortion will end! Abortion providers should pay the price of their barbarism
,0,,Post-abortion syndrome.  Symptoms include depression unable to treat until forgiveness is obtained. Forgive means you did something wrong.👶🏻
,,"Houston, TX",Abortion will always be the easiest argument out there lol.
,,#RandPaul2020,"@CR Don’t be too hard on them. When it comes to the topic of #abortion, all the #MSM has left is ad hominem, deflection and misdirection."
,,iowa,"To be honest, if you are over the age of 25 and don't see the immorality of abortion, there's not much hope for your soul."
,,"Greenville, NC","@anniken__ I get it, the answer to the abortion issue is to just stop having children period, no pregnancy? No problem! #StableGenius"
,,,"OH NO, please do not fucking tell me trump wants to change anything relating to roe w wade (aka abortion laws)"
,,,@AngelaBelcamino There's no doubt Trump has or had someone else take a girl to get a abortion in his life
,,MI,@JaniceTXBlessed What about his 2016 quote that said abortion is law and should stay that way??
,,"ÜT: 37.732285,-122.408668",@HalSparks Catholic doctrine condemns both abortion and the death penalty.
,,NC,@AynRandPaulRyan Trump only believes in abortion to keep his base happy.
,,Chicago,"@ScottPresler Also, the first president to speak at the March for Life to have asked his mistress to have an abortion"
,,,Are there any doctors that are against abortion? I thought abortions were done by specialists.
,0,"Gardnerville, NV",@DLoesch Abortion = slaughter of innocent pre-born babies.    Death Penalty = punishment for heinous criminals.  Just to be clear.
,0,,@fatherjonathan Lets be Pro-Life not Anti-Abortion
,1,,@realDonaldTrump @March_for_Life It is outrageous that you would participate in this. Abortion is legal.
,1,"Austin, TX",@PapalWarrior @Renevelation @Lis_aLouu So think of abortion as opting out of involuntary uterus donation if it makes you feel better.
,,England,@glosswitch Do these protections cover JW medics I wonder? Is it just abortion that can be objected to or blood transfusions etc too?
,1,"Ontario, Canada","@RPTrisC4 @Liz_Wheeler Abortion is not murder 
#Prochoice"
,0,"Arizona, USA",@March_for_Life Keep up the good work! With you 100% in stopping the heinous act of abortion!
,,petaluma,@Pilates_dog @ScottPresler Without protection apparently. You think Trump would beg her to not have an abortion? 🙄
,0,,@Prince3eb @DelarioDeborah @realDonaldTrump @March_for_Life Abortion is making a choice to take away someone else’s choices
,0,"California, USA",@ellievhall I love that he has changed his stance on abortion. That shows growth!
